Age,JobLevel,MonthlyIncome,YearsAtCompany,StockOptionLevel,DistanceFromHome,OverTime,WorkLifeBalance,JobSatisfaction,Attrition
41,2,6110.0,6,1,6,No,3,1,Yes
44,3,8956.0,0,3,17,No,3,1,Yes
23,1,3102.0,1,0,16,No,4,2,Yes
35,5,19589.0,5,3,23,No,4,4,No
22,2,5024.0,0,1,27,Yes,2,1,Yes
41,4,14222.0,12,2,6,No,3,1,Yes
45,4,13984.0,9,1,17,Yes,3,4,No
58,5,20784.0,13,3,4,No,4,4,No
25,1,3589.0,2,0,9,No,3,3,Yes
26,2,5703.0,0,0,20,Yes,3,1,Yes
22,3,8351.0,1,3,5,Yes,3,4,No
39,3,9467.0,7,1,25,No,3,1,Yes
33,2,5631.0,0,0,20,No,3,1,Yes
33,2,6383.0,6,0,3,No,4,1,Yes
30,4,13921.0,9,2,10,No,3,3,No
21,1,3614.0,1,0,10,No,4,2,Yes
40,3,10082.0,10,2,6,No,3,3,No
32,2,5895.0,4,0,11,No,3,2,Yes
21,1,2806.0,0,0,15,No,4,2,Yes
34,1,2298.0,0,0,17,No,4,1,Yes
40,1,2602.0,2,0,7,No,4,1,Yes
22,2,5399.0,1,0,3,No,4,2,Yes
46,3,9216.0,7,3,2,No,4,3,No
50,4,13713.0,2,2,21,No,3,3,No
53,2,6535.0,1,0,3,No,4,2,Yes
42,3,8640.0,3,2,7,No,3,2,Yes
26,5,19229.0,2,3,7,No,4,3,No
31,2,5493.0,1,0,10,No,3,2,Yes
37,4,13998.0,3,3,16,No,3,2,No
37,5,20259.0,13,3,6,No,3,4,No
29,2,5951.0,0,1,7,Yes,3,1,Yes
40,5,21251.0,9,3,14,No,3,4,No
23,1,3082.0,1,0,6,No,4,2,Yes
31,2,6042.0,3,1,7,No,3,2,Yes
47,3,9106.0,1,3,17,No,3,1,Yes
30,4,14090.0,9,1,4,No,4,4,No
27,2,5756.0,4,1,13,No,4,3,No
33,2,6153.0,2,0,21,No,3,2,Yes
30,1,2173.0,0,0,7,No,4,1,Yes
34,3,9255.0,11,1,7,No,3,3,No
26,3,8706.0,3,3,13,No,3,3,No
32,2,5756.0,2,1,2,No,3,2,Yes
23,4,12941.0,1,3,4,No,3,3,No
21,1,2760.0,0,0,9,No,3,3,Yes
29,4,13426.0,5,2,6,No,3,3,No
33,3,8842.0,2,1,4,No,3,4,No
47,4,15028.0,15,3,6,No,3,3,No
28,1,3348.0,1,0,9,No,3,1,Yes
39,5,19678.0,6,3,1,No,3,4,No
22,1,3282.0,0,0,6,No,3,1,Yes
26,2,5901.0,1,1,18,No,3,2,Yes
40,3,9251.0,7,0,22,No,4,3,Yes
35,2,6129.0,4,1,8,No,3,1,Yes
34,4,12990.0,1,2,10,No,3,4,No
55,5,19902.0,4,3,17,No,3,3,No
28,1,2828.0,0,0,11,No,3,3,Yes
34,3,9563.0,10,1,15,No,3,3,No
30,5,20280.0,6,3,3,No,3,4,No
30,4,13036.0,0,3,7,No,4,4,No
24,2,6215.0,1,0,15,Yes,2,1,Yes
37,2,5537.0,4,0,2,Yes,2,1,Yes
52,1,3225.0,0,0,12,No,3,1,Yes
37,5,19606.0,8,3,5,No,3,4,No
26,2,5268.0,0,1,7,No,4,4,No
30,2,6233.0,2,0,23,No,4,1,Yes
40,3,9053.0,7,0,17,No,4,4,No
45,4,13769.0,6,2,9,No,4,3,No
38,5,20180.0,8,3,12,No,4,4,No
31,4,12241.0,1,2,17,No,3,3,No
33,3,9572.0,3,3,8,No,4,1,No
42,4,13909.0,7,2,7,No,4,3,No
34,3,9052.0,3,1,10,No,3,1,Yes
40,2,5888.0,3,1,11,No,3,1,Yes
30,1,3354.0,0,0,5,No,4,1,Yes
37,2,4845.0,2,1,6,No,4,1,Yes
40,3,9694.0,7,2,7,No,3,2,Yes
40,4,13883.0,2,2,6,No,4,4,No
34,3,8541.0,3,1,9,No,3,2,Yes
40,2,5341.0,3,0,4,No,4,3,No
34,2,5547.0,2,2,3,No,4,4,No
39,4,13500.0,8,1,16,No,3,2,Yes
40,5,20871.0,14,3,12,Yes,2,4,No
28,3,8828.0,1,1,6,No,3,2,Yes
33,3,9736.0,7,0,14,Yes,2,1,Yes
34,3,8308.0,2,1,2,No,4,4,No
42,5,20027.0,9,3,15,No,3,3,No
32,4,12998.0,1,3,19,No,4,4,No
47,3,9694.0,7,3,3,Yes,3,4,No
39,1,2914.0,3,0,10,Yes,2,1,Yes
55,5,20493.0,16,3,15,No,4,4,No
52,5,20660.0,17,3,22,No,4,4,No
29,2,5984.0,2,0,4,No,3,3,Yes
27,2,5713.0,0,1,5,No,4,3,No
44,3,10069.0,12,0,16,No,3,2,Yes
29,3,9592.0,0,0,7,No,4,3,No
41,5,20106.0,10,3,11,No,4,4,No
31,1,3174.0,2,0,11,Yes,2,1,Yes
28,3,9388.0,7,1,4,Yes,3,1,Yes
33,3,8469.0,2,2,8,No,3,3,No
30,3,8718.0,4,1,20,No,4,3,No
30,1,3610.0,3,0,17,Yes,2,1,Yes
48,4,13030.0,0,3,16,No,3,4,No
30,5,19805.0,5,3,9,No,3,2,No
34,2,5440.0,2,0,13,No,4,1,Yes
32,2,5290.0,1,1,8,No,4,3,No
45,5,19239.0,1,3,16,No,3,3,No
53,5,19830.0,10,3,17,No,3,4,No
51,5,21771.0,19,3,7,Yes,3,4,No
42,4,13542.0,3,3,15,No,3,3,No
29,3,8513.0,5,1,2,No,4,3,No
39,5,20755.0,13,3,5,No,3,2,No
36,5,20204.0,7,3,6,Yes,2,4,No
31,2,6365.0,2,0,13,No,4,4,No
54,5,21620.0,20,3,19,No,4,4,No
58,5,21666.0,29,3,21,No,4,4,No
39,5,20872.0,11,3,12,No,3,3,No
47,5,20314.0,11,3,2,Yes,3,3,No
23,3,8430.0,2,1,9,No,3,2,Yes
35,1,2902.0,1,0,13,No,3,2,Yes
47,4,14011.0,12,3,10,No,4,4,No
53,3,8172.0,2,2,8,No,3,2,Yes
32,3,9120.0,3,2,9,No,3,2,Yes
32,2,6712.0,8,0,3,No,4,1,Yes
20,1,2809.0,0,0,9,No,4,4,No
35,3,9303.0,4,1,15,No,3,2,Yes
31,3,8941.0,2,2,22,Yes,2,2,Yes
38,3,8658.0,0,2,7,No,3,1,Yes
51,3,9017.0,5,3,19,No,3,2,No
23,1,3301.0,0,0,14,Yes,3,1,Yes
34,2,5653.0,2,0,22,No,4,3,No
31,1,3341.0,4,0,10,No,4,2,Yes
23,2,5322.0,3,1,14,No,3,2,Yes
32,3,8831.0,3,2,22,Yes,2,2,Yes
40,3,8947.0,5,1,21,No,3,2,Yes
35,2,5808.0,2,1,12,No,3,1,Yes
42,3,9585.0,7,1,29,No,4,2,Yes
28,5,20338.0,5,3,4,No,3,3,No
27,1,2866.0,1,0,6,No,4,1,Yes
54,1,3574.0,6,0,8,No,3,2,Yes
19,1,2482.0,0,0,7,Yes,2,1,Yes
31,1,3437.0,1,0,12,No,4,2,Yes
27,3,8884.0,4,1,8,No,3,3,No
41,3,8175.0,2,2,9,No,3,3,No
29,1,3679.0,3,0,4,No,4,2,Yes
38,3,8838.0,2,0,3,No,3,1,Yes
41,3,8821.0,3,2,14,Yes,2,2,Yes
39,4,13066.0,4,3,3,No,3,3,No
33,1,4143.0,3,0,24,Yes,2,2,Yes
56,5,20814.0,18,3,13,No,4,3,No
46,4,13542.0,4,1,8,No,4,4,No
45,2,5234.0,1,2,5,No,3,2,Yes
21,1,2581.0,0,0,4,Yes,2,1,Yes
38,4,13871.0,4,3,4,Yes,3,3,Yes
30,5,18407.0,2,3,15,No,4,4,No
34,1,3676.0,2,0,6,No,3,2,Yes
36,1,4105.0,6,0,8,No,4,3,No
40,5,20486.0,12,3,6,No,4,4,No
42,4,14041.0,12,1,17,No,3,3,No
28,3,9356.0,4,3,6,No,3,2,No
30,3,7958.0,0,3,11,No,4,2,No
22,2,5532.0,1,1,3,No,4,2,Yes
31,1,3391.0,2,0,18,Yes,2,1,Yes
30,3,7960.0,0,2,3,No,4,3,No
42,4,13509.0,8,2,5,No,3,4,No
47,1,2441.0,0,0,15,No,3,1,Yes
23,2,5613.0,0,1,22,Yes,3,1,Yes
57,5,22412.0,26,3,4,No,4,4,No
35,4,13343.0,2,3,10,No,3,3,No
37,2,4912.0,0,0,3,Yes,3,1,Yes
40,4,13016.0,4,1,4,No,4,4,No
54,5,21675.0,26,3,15,No,3,3,No
26,1,3153.0,1,0,9,No,3,1,Yes
50,5,19561.0,5,3,14,No,4,4,No
56,5,20074.0,9,3,18,No,3,4,No
36,3,8481.0,4,3,18,No,3,1,Yes
30,4,13709.0,7,0,6,No,3,2,Yes
29,1,2770.0,2,0,11,No,4,2,Yes
34,5,20166.0,8,3,7,No,3,2,No
41,5,18963.0,4,3,15,No,4,4,No
46,5,21800.0,15,3,18,No,3,4,No
29,1,3162.0,2,0,21,Yes,2,1,Yes
47,3,9513.0,5,2,11,Yes,3,2,Yes
36,3,9772.0,10,3,13,Yes,2,1,Yes
35,3,8700.0,1,2,26,No,4,2,Yes
32,4,13114.0,7,3,19,No,4,3,No
22,2,5346.0,0,1,5,No,3,4,No
31,2,6128.0,2,0,23,No,4,2,Yes
30,2,5506.0,2,2,14,No,3,2,Yes
30,4,12904.0,2,3,8,No,3,4,No
24,4,12468.0,0,1,5,Yes,2,1,Yes
36,4,13628.0,2,3,5,No,3,4,No
46,5,20627.0,10,3,21,Yes,3,3,No
40,5,19454.0,7,3,5,No,4,4,No
35,1,2760.0,0,0,23,No,4,3,Yes
41,3,9188.0,5,2,2,No,4,3,No
35,3,10190.0,8,0,9,No,4,4,No
32,4,13513.0,6,2,11,No,4,3,No
46,5,19679.0,13,3,12,No,3,3,No
30,3,9174.0,3,3,22,No,4,3,No
33,4,13864.0,8,3,13,No,4,4,No
44,2,6181.0,2,1,6,No,4,3,No
45,5,20501.0,11,3,11,No,3,4,No
44,5,21014.0,13,3,8,Yes,2,2,No
26,3,9054.0,1,1,4,No,4,2,No
29,4,13190.0,5,2,3,Yes,2,3,Yes
37,4,13207.0,4,2,8,No,3,3,No
43,4,13775.0,5,2,9,No,4,4,No
38,5,20671.0,13,3,5,No,3,4,No
31,3,8801.0,4,2,14,No,4,4,No
21,2,5579.0,0,1,9,No,3,1,Yes
38,3,8247.0,3,0,13,No,4,3,No
36,2,5303.0,3,0,7,No,4,2,Yes
44,5,20668.0,8,3,4,No,4,4,No
38,1,4431.0,3,0,2,No,3,3,Yes
35,3,9078.0,5,1,14,No,4,3,No
24,1,3382.0,3,0,5,Yes,2,1,Yes
31,4,14269.0,7,2,8,No,3,4,No
35,2,5502.0,0,1,4,No,3,1,Yes
37,1,2823.0,3,0,12,No,3,1,Yes
37,3,9544.0,10,2,6,No,3,2,Yes
43,4,13697.0,7,3,8,No,3,2,No
54,4,14677.0,13,3,6,No,4,2,No
51,2,5763.0,5,1,7,No,3,3,Yes
34,2,5292.0,6,2,7,No,4,2,Yes
42,4,13551.0,6,2,8,Yes,3,2,Yes
28,2,6219.0,3,2,10,No,3,2,Yes
30,2,5834.0,0,0,21,No,3,2,Yes
32,5,20177.0,7,3,12,No,4,4,No
37,5,19905.0,9,3,19,No,3,4,No
28,1,2971.0,0,0,6,No,3,1,Yes
47,4,13112.0,0,3,5,No,3,2,No
41,3,8204.0,1,1,10,No,3,2,Yes
36,4,14177.0,8,2,10,No,4,3,No
39,2,5092.0,4,1,9,No,2,1,Yes
41,5,19690.0,6,3,7,No,3,3,No
22,1,3239.0,1,0,23,No,3,1,Yes
36,2,5649.0,4,2,20,No,3,1,Yes
51,5,21875.0,21,3,12,No,4,4,No
38,1,4025.0,4,0,6,No,3,2,Yes
51,2,5379.0,7,1,15,No,3,2,Yes
44,4,13896.0,9,1,17,No,4,2,No
46,3,8725.0,6,1,10,No,4,1,Yes
32,3,9325.0,6,1,20,No,4,2,Yes
44,5,19779.0,7,3,18,No,4,4,No
32,2,5854.0,5,0,11,No,3,3,Yes
32,2,6161.0,2,1,14,Yes,2,2,Yes
32,2,6111.0,3,1,22,No,3,1,Yes
50,4,12809.0,1,2,9,Yes,2,1,Yes
23,3,8161.0,0,1,7,No,4,3,No
39,1,4577.0,12,0,10,Yes,1,1,Yes
50,5,19385.0,6,3,12,No,3,4,No
51,3,8318.0,2,2,8,No,3,3,Yes
38,5,19806.0,10,3,21,Yes,3,4,No
33,4,12919.0,10,3,4,No,4,4,No
37,3,8803.0,4,1,17,No,3,3,Yes
48,5,20407.0,9,3,19,No,3,4,No
31,3,8165.0,4,2,20,Yes,2,2,Yes
42,5,19290.0,8,3,20,Yes,2,3,No
40,1,3953.0,7,0,15,No,4,2,Yes
18,1,2991.0,0,0,7,No,3,1,Yes
31,2,5263.0,3,0,10,No,3,2,Yes
37,2,5095.0,1,0,11,No,4,1,Yes
31,2,5909.0,5,1,8,No,3,2,No
35,4,13461.0,3,1,2,No,3,1,Yes
39,3,9207.0,5,2,6,No,4,2,No
29,4,13092.0,4,3,3,No,4,4,No
38,4,14453.0,15,1,11,Yes,2,1,Yes
19,2,6282.0,0,0,5,No,3,2,Yes
36,2,5007.0,2,1,2,No,4,1,Yes
38,3,9635.0,12,1,13,Yes,3,3,Yes
43,2,6166.0,6,1,8,No,4,3,No
50,4,13813.0,7,3,11,No,3,3,No
27,1,3102.0,2,0,18,No,3,1,Yes
42,5,19937.0,9,3,12,No,4,4,No
33,3,8819.0,4,2,20,Yes,2,1,Yes
44,3,8384.0,2,1,9,No,3,1,Yes
44,3,9033.0,2,1,7,No,3,4,No
42,5,19156.0,6,3,3,Yes,3,4,No
33,4,13357.0,4,2,11,No,3,3,No
23,1,2721.0,0,0,5,No,3,1,Yes
42,5,20381.0,10,3,11,No,4,3,No
19,2,4383.0,0,1,14,No,3,3,Yes
33,4,14359.0,9,3,3,No,3,2,No
28,3,9202.0,6,2,19,No,3,2,Yes
27,2,6070.0,2,1,5,No,4,4,No
41,1,2901.0,1,0,6,No,3,1,Yes
44,5,18738.0,3,3,4,No,3,2,No
32,2,5786.0,1,0,9,No,3,2,Yes
27,3,8789.0,2,1,5,No,3,1,Yes
34,5,19018.0,3,3,7,No,4,4,No
31,3,8741.0,3,2,15,No,3,2,Yes
45,5,20297.0,9,3,6,No,3,4,No
23,1,3720.0,1,0,23,Yes,2,2,Yes
29,1,3261.0,2,0,11,No,3,2,Yes
55,5,21857.0,25,3,5,No,3,4,No
45,3,8923.0,3,1,22,No,3,2,Yes
48,4,14659.0,7,3,14,No,4,4,No
31,2,5559.0,4,0,5,No,4,2,Yes
41,3,9534.0,8,1,1,Yes,3,2,Yes
30,3,9452.0,2,2,18,Yes,2,1,Yes
40,5,20932.0,13,3,23,No,3,4,No
40,4,13857.0,4,3,11,No,3,2,No
29,4,13352.0,1,2,6,Yes,3,4,No
22,1,3474.0,0,0,12,No,4,2,Yes
38,4,12868.0,3,3,6,No,4,4,No
27,5,20125.0,6,3,3,No,3,3,No
20,1,2869.0,0,0,7,No,3,1,Yes
38,2,5068.0,3,1,26,No,4,3,No
31,4,13645.0,4,3,3,No,4,4,No
37,3,9481.0,5,1,7,Yes,2,2,Yes
39,2,5087.0,2,0,10,No,4,2,Yes
24,2,5238.0,1,0,8,No,4,2,Yes
23,1,2959.0,1,0,4,No,3,2,Yes
38,4,13771.0,7,3,5,No,3,3,No
34,4,13570.0,8,2,5,No,4,4,No
34,3,8940.0,1,1,4,Yes,2,1,Yes
23,3,8928.0,3,3,19,No,3,3,No
35,3,8958.0,3,0,5,No,3,2,Yes
42,5,19574.0,5,3,7,No,3,4,No
51,5,19876.0,9,3,10,No,4,4,No
47,1,3200.0,5,0,17,No,3,2,Yes
36,4,12762.0,3,3,6,No,3,3,No
45,5,19089.0,5,3,5,No,3,4,No
34,1,2953.0,1,0,19,Yes,2,1,Yes
43,5,19459.0,10,3,18,No,4,4,No
45,4,14438.0,11,3,14,No,4,3,No
41,5,20601.0,15,3,4,No,4,4,No
42,3,8909.0,3,2,14,Yes,2,1,Yes
35,2,5808.0,6,0,4,No,3,1,Yes
53,5,21533.0,18,3,5,No,3,4,No
35,3,9150.0,1,2,12,No,4,3,No
25,1,3086.0,1,0,6,No,4,1,Yes
29,4,12975.0,2,2,7,No,2,3,No
26,2,5437.0,2,2,8,No,3,2,Yes
50,5,20512.0,13,3,10,No,3,4,No
46,5,19974.0,11,3,17,No,4,4,No
38,4,13523.0,6,2,20,No,4,4,No
28,1,3342.0,2,0,13,Yes,1,1,Yes
35,4,13955.0,7,3,5,No,4,3,No
49,4,13722.0,3,1,6,No,3,4,No
20,1,3134.0,0,0,13,No,4,3,Yes
24,4,12327.0,1,2,15,No,3,4,No
39,2,6146.0,2,1,4,No,4,3,No
48,2,6113.0,8,0,23,No,3,1,Yes
22,1,2624.0,0,0,8,No,4,1,Yes
55,4,13910.0,9,3,9,Yes,2,1,Yes
29,3,8831.0,3,3,3,No,3,3,No
50,5,19434.0,8,3,15,Yes,2,2,Yes
23,2,5342.0,1,2,11,No,3,2,No
33,2,5768.0,2,0,17,Yes,2,1,Yes
36,3,9320.0,4,3,7,No,3,2,No
45,2,5390.0,0,0,12,No,4,3,Yes
44,5,20732.0,9,3,21,No,3,4,No
29,2,5849.0,6,0,10,No,3,3,Yes
25,1,3214.0,0,0,7,No,4,3,Yes
46,5,20647.0,16,3,7,No,3,3,No
30,4,13555.0,0,3,10,No,3,2,No
40,4,13509.0,2,3,22,Yes,2,2,Yes
24,3,8173.0,1,2,14,No,4,4,No
36,3,9405.0,6,0,4,Yes,2,2,Yes
22,1,3417.0,1,0,10,No,3,1,Yes
23,1,3333.0,2,0,4,No,3,2,Yes
31,3,9339.0,1,1,8,Yes,2,1,Yes
42,3,8882.0,2,1,8,No,4,3,No
36,4,12940.0,4,2,8,No,3,3,No
42,3,7951.0,4,2,8,No,3,2,Yes
24,4,12725.0,1,2,6,No,4,4,No
40,2,5734.0,5,3,3,No,3,1,No
33,4,13507.0,4,3,12,No,3,2,Yes
39,1,2924.0,3,0,9,No,4,3,Yes
45,4,14866.0,15,1,19,No,4,4,No
28,4,13894.0,3,2,8,No,3,4,No
28,4,13835.0,5,2,22,Yes,2,1,Yes
40,3,9387.0,2,2,4,No,3,1,Yes
53,5,21271.0,18,3,8,No,3,4,No
38,3,8555.0,3,1,16,No,4,3,No
30,1,3444.0,0,0,27,No,3,1,Yes
31,3,9228.0,8,1,9,No,4,2,Yes
45,4,13825.0,4,1,23,No,3,2,No
49,3,9598.0,7,2,15,No,3,2,No
33,2,6434.0,2,0,19,No,4,2,Yes
27,3,8950.0,3,0,7,No,4,4,No
38,2,5716.0,1,1,9,No,3,3,Yes
38,3,9174.0,5,2,10,No,4,4,No
27,2,6480.0,4,3,9,No,4,1,Yes
25,2,5628.0,2,0,4,No,3,3,Yes
42,2,5734.0,0,0,15,No,4,4,No
37,4,13606.0,5,2,9,Yes,2,1,Yes
29,3,9362.0,0,2,3,No,3,1,Yes
24,1,3308.0,1,0,10,No,4,4,Yes
29,1,3744.0,5,0,5,No,3,2,Yes
44,5,20003.0,8,3,6,No,4,4,No
32,4,13084.0,2,3,12,No,4,3,No
31,2,5758.0,4,0,13,No,3,1,Yes
45,3,8455.0,0,0,7,No,3,2,Yes
43,5,20566.0,11,3,13,No,3,4,No
34,3,9440.0,6,1,19,No,4,4,No
47,5,21001.0,17,3,8,No,3,4,No
23,3,8904.0,2,1,3,No,3,2,Yes
24,1,3010.0,1,0,20,No,4,1,Yes
50,4,14208.0,7,3,12,No,4,3,No
49,5,20185.0,7,3,13,No,4,3,No
37,3,8406.0,3,1,5,No,4,3,No
34,2,6337.0,5,2,22,No,3,3,No
49,3,9461.0,4,2,6,No,3,4,No
29,2,5966.0,4,1,18,No,3,3,Yes
38,5,19897.0,7,3,11,No,4,4,No
39,1,4368.0,8,0,9,No,3,2,Yes
28,1,3917.0,1,0,5,No,4,1,Yes
42,5,20549.0,12,3,24,No,4,4,No
36,4,13894.0,6,1,13,No,4,4,No
46,5,21179.0,14,3,21,No,4,4,No
36,1,2980.0,3,0,13,No,3,1,Yes
34,3,8760.0,3,1,18,Yes,2,2,Yes
35,3,9257.0,3,1,19,No,4,3,No
28,1,2875.0,0,0,10,No,3,1,Yes
37,2,5400.0,5,2,1,Yes,2,1,Yes
24,2,4505.0,1,2,21,No,3,1,Yes
57,5,19707.0,4,3,9,No,3,4,No
51,5,20629.0,9,3,27,No,4,4,No
38,5,20019.0,7,3,10,No,3,4,No
33,4,13491.0,2,1,20,No,4,4,No
30,4,13420.0,4,3,27,Yes,2,2,Yes
31,3,8950.0,4,2,13,Yes,2,1,Yes
41,5,20952.0,18,3,10,No,3,4,No
38,5,19018.0,5,3,12,No,3,4,No
40,4,13194.0,5,3,11,No,3,1,Yes
27,1,3136.0,2,0,6,No,4,2,Yes
38,4,13179.0,4,0,19,No,3,3,Yes
24,4,12771.0,0,1,12,Yes,2,2,Yes
36,1,3396.0,1,0,6,Yes,3,1,Yes
34,2,5765.0,1,0,8,No,4,4,No
43,5,21075.0,17,3,9,No,4,4,No
33,1,3720.0,0,0,5,No,3,2,Yes
25,1,3472.0,0,0,2,No,3,1,Yes
43,2,5854.0,6,1,16,No,4,1,Yes
29,2,6139.0,3,0,10,No,3,1,Yes
38,3,8836.0,1,1,2,No,3,1,Yes
32,4,13855.0,6,3,8,No,4,4,No
42,2,5760.0,4,0,20,No,3,3,Yes
27,3,8656.0,0,0,10,No,4,2,Yes
42,4,13153.0,6,2,2,No,3,3,No
48,5,19671.0,4,3,8,No,3,3,No
45,3,8800.0,4,2,16,No,3,3,No
43,3,8225.0,1,1,11,No,3,3,Yes
34,2,5220.0,1,0,6,No,3,2,Yes
39,4,13989.0,5,3,14,No,3,4,No
50,5,20356.0,15,3,9,No,3,3,No
49,4,14619.0,10,3,14,Yes,2,2,Yes
39,4,13228.0,4,3,16,Yes,2,1,Yes
29,1,3789.0,1,0,4,No,3,2,Yes
41,5,20487.0,11,3,15,Yes,2,3,No
31,1,2666.0,0,0,10,No,4,2,Yes
33,2,5843.0,0,0,14,No,4,2,Yes
39,5,19790.0,8,3,4,No,4,4,No
35,1,4037.0,2,0,5,No,3,1,Yes
28,3,8837.0,0,1,8,No,4,4,No
49,5,19747.0,6,3,1,No,4,4,No
25,2,5454.0,2,1,6,Yes,2,1,Yes
31,1,3017.0,3,0,8,Yes,2,1,Yes
33,2,6115.0,1,0,10,No,3,1,Yes
45,3,8676.0,4,0,12,No,3,1,Yes
20,2,5439.0,0,0,9,No,3,2,Yes
44,5,19119.0,3,3,4,Yes,2,4,No
30,2,5815.0,5,0,13,No,3,2,Yes
22,1,2454.0,0,0,9,Yes,2,1,Yes
33,2,5600.0,2,1,3,No,3,1,Yes
39,3,9335.0,8,1,11,No,3,1,Yes
38,4,13784.0,7,1,5,No,3,3,No
40,3,8012.0,2,2,9,No,4,3,No
21,1,3107.0,0,0,12,No,3,2,Yes
49,5,19382.0,2,3,6,No,4,4,No
26,2,5280.0,0,1,24,No,4,2,Yes
26,1,3391.0,1,0,19,No,3,1,Yes
27,1,2724.0,1,0,5,No,3,2,Yes
43,4,14357.0,11,3,5,Yes,2,2,Yes
28,4,13522.0,1,3,15,No,3,4,No
21,1,2877.0,0,0,14,No,4,3,No
39,3,10128.0,9,1,5,No,4,4,No
40,4,13472.0,4,1,19,No,4,3,No
37,4,12921.0,2,2,2,No,4,4,No
46,4,14114.0,16,3,4,No,4,4,No
43,5,20262.0,10,3,12,No,4,4,No
31,2,5229.0,0,0,10,Yes,2,1,Yes
36,3,9019.0,4,0,16,No,4,4,No
44,4,14019.0,8,2,13,No,4,4,No
28,2,5907.0,0,0,8,No,4,3,No
49,2,5139.0,1,2,10,No,4,2,No
41,2,5362.0,1,0,10,No,4,2,Yes
22,1,3414.0,0,0,8,No,4,4,No
26,1,2884.0,0,0,12,No,3,1,Yes
47,3,9417.0,6,2,21,Yes,2,1,Yes
21,3,8645.0,0,0,2,No,4,2,Yes
33,3,8111.0,0,0,9,No,4,2,Yes
47,3,8666.0,1,1,20,No,3,2,Yes
27,2,5576.0,1,0,18,No,4,3,No
42,5,19558.0,2,3,15,No,2,1,Yes
45,5,20258.0,6,3,10,No,4,4,No
31,4,13035.0,3,2,9,No,3,1,Yes
58,5,20554.0,15,3,20,No,4,4,No
22,3,7594.0,0,1,5,No,4,3,No
47,4,13478.0,4,2,9,Yes,2,4,No
35,3,8495.0,1,0,12,Yes,2,1,Yes
39,5,21519.0,15,3,14,No,4,4,No
39,5,19793.0,6,3,14,Yes,2,3,No
37,3,8692.0,1,1,3,No,4,2,No
26,1,2743.0,2,0,8,Yes,3,2,Yes
38,4,12960.0,2,2,2,No,3,4,No
36,4,13114.0,3,2,14,No,4,3,No
38,5,19652.0,6,3,13,Yes,3,4,No
41,4,13594.0,0,3,14,No,3,3,No
28,3,8607.0,4,2,3,No,4,3,No
38,3,9143.0,5,2,1,No,4,2,No
23,1,3026.0,2,0,10,No,4,2,Yes
34,2,6039.0,2,0,6,No,4,2,Yes
36,2,5953.0,2,0,4,No,3,3,Yes
21,1,3193.0,0,0,7,Yes,3,2,Yes
28,4,13597.0,7,2,16,No,4,4,No
26,1,3434.0,2,0,6,No,4,2,Yes
40,5,21007.0,18,3,4,No,4,4,No
26,2,5729.0,0,0,8,No,4,3,Yes
39,3,8646.0,2,0,17,No,3,1,Yes
35,1,3787.0,2,0,6,No,3,1,Yes
33,5,19162.0,6,3,8,No,3,2,No
31,1,3103.0,3,0,6,No,4,1,Yes
24,1,4088.0,2,0,8,No,3,1,Yes
23,3,8151.0,0,1,13,No,4,2,Yes
40,5,20060.0,8,3,15,No,3,3,No
30,2,6037.0,6,1,11,No,3,2,Yes
40,3,9897.0,5,1,7,Yes,2,3,Yes
32,3,8626.0,0,2,7,No,3,3,No
46,4,14080.0,6,2,10,No,4,4,No
52,5,21298.0,16,3,2,No,4,3,No
40,4,12275.0,0,2,7,No,3,1,Yes
37,4,13411.0,2,2,8,No,4,4,No
27,3,9545.0,3,1,20,Yes,3,2,Yes
23,2,5372.0,1,1,7,Yes,2,2,Yes
23,3,8743.0,1,2,14,No,3,1,Yes
28,1,2560.0,2,0,14,Yes,2,2,Yes
27,5,19281.0,2,3,3,No,3,3,No
28,1,2125.0,0,0,4,No,4,2,Yes
46,5,20246.0,10,3,8,No,4,4,No
29,2,6296.0,2,0,4,No,3,2,Yes
25,1,2958.0,0,0,6,No,4,2,Yes
27,1,2775.0,1,0,14,No,4,2,Yes
43,3,8968.0,0,1,16,No,3,3,No
39,3,8886.0,2,2,15,Yes,2,2,Yes
34,2,6189.0,2,0,25,No,4,4,No
46,5,20993.0,13,3,9,No,3,4,No
24,1,3265.0,1,0,6,No,4,1,Yes
34,5,20351.0,11,3,3,No,3,4,No
25,3,8065.0,2,0,6,Yes,2,1,Yes
31,3,9144.0,4,2,6,No,4,4,No
52,5,20234.0,10,3,4,No,3,4,No
37,3,8367.0,1,3,10,No,4,3,No
54,5,19487.0,6,3,7,No,3,3,No
29,2,5572.0,2,0,1,No,3,1,Yes
46,2,6052.0,1,0,21,Yes,3,2,Yes
51,4,12946.0,4,3,5,No,4,4,No
23,2,5456.0,2,1,10,No,3,1,Yes
55,5,20141.0,7,3,13,No,3,3,No
32,1,2354.0,1,0,18,No,4,1,Yes
42,5,20634.0,11,3,12,No,4,3,No
27,2,5172.0,0,0,2,No,4,2,No
43,5,20429.0,16,3,13,Yes,3,3,No
25,3,9166.0,1,2,15,Yes,2,2,Yes
23,1,3225.0,1,0,15,No,4,4,No
45,3,9175.0,3,2,13,No,3,1,Yes
35,3,9007.0,4,2,19,No,3,2,Yes
31,3,9010.0,3,3,11,No,3,1,Yes
36,2,5875.0,2,0,17,Yes,2,1,Yes
